possibly_sensitive,lang,id,text,public_metrics,author_id,created_at,in_reply_to_user_id,withheld
False,en,1536002233719853056,"Notre Dame in the distance, from the Pont au Change, Paris, 1950s and today (2021). Thanks to @alcarbon68 for historic image by Izis. 

 #Paris #thenandnow #avantapres #voyagerdansletemps #history #histoire #vieuxparis #parisperdu #ruesdeparis #ParisJeTaime #ParisMonamour https://t.co/F8u65IL1bA","{'retweet_count': 1, 'reply_count': 0, 'like_count': 14, 'quote_count': 0}",924764118493442048,2022-06-12T15:07:24.000Z,,
False,fr,1536002019839729664,Conseil immobilier! Réagencer un deux pièces pour plus de fonctionnalité https://t.co/wiSOwX5ZPB #immobilier #avica #paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1374288842690334722,2022-06-12T15:06:33.000Z,,
False,en,1536001915695292420,DailyClout- ZIOVAX analysis #uspoli #cdnpoli #ukpoli #paris #biden #trump #macron #africa #india #auspol #ndp #trudeau #quebec #toronto    #DefendtheMasses #nba #nhl  https://t.co/pGl1GJ7Uge,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1519342936634372098,2022-06-12T15:06:08.000Z,,
False,en,1536001704902131715,It's (temporarily) possible to make a reservation again as an annual passholder on 15-06-2022. #DLP #DLPLive #DisneylandParis #Paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791590844050599936,2022-06-12T15:05:18.000Z,,
False,en,1536001608965816320,#StreetArt in #Paris 13th by #EMYart's https://t.co/vB9M88QpPK,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1328702478,2022-06-12T15:04:55.000Z,,
False,fr,1536001507077672960,Enjoying a Franch lazzania #paris @ Brasserie Les Deux Palais https://t.co/llNru5aOo1,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",5160591,2022-06-12T15:04:31.000Z,,
False,en,1536001438517800960,"Im live right now! 😈

✅ https://t.co/nSRbBrfPe9

#nyconik #France #Paris #Nantes #Toulouse #Bordeaux #Marseille #Rennes","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1530251545920819200,2022-06-12T15:04:15.000Z,,
False,en,1536001436412256261,"Im live right now! 😈

✅ https://t.co/MPAPok5UM9

#nyconik #France #Paris #Nantes #Toulouse #Bordeaux #Marseille #Rennes","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1530251545920819200,2022-06-12T15:04:14.000Z,,
False,fr,1536000931606798344,Avenue des Gobelins - Concert de la Fauvette à Paris 13e (Paris).  #CartePostaleAncienne #Paris 👉 https://t.co/m3wdf3YU10 https://t.co/HuHAwJQEw9,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1405930262651932674,2022-06-12T15:02:14.000Z,,
False,und,1536000830578491394,#vacation #vacationmode #Paris #France #winelover  #travelblogger #winelovers #winetasting #vacations   #travelbloggers #travelling #traveltips #traveling #retirement  #sunshine #summer #summertime #SummerVibes #MediterraneanSea #wanderlust #summerhouse  https://t.co/CZAtAg8S3w,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1212417006911123456,2022-06-12T15:01:50.000Z,,
False,fr,1536000562780577792,🚨 Avis de recherche ! #legislatives2022 #Belgique #Paris https://t.co/o1l6RsbRaF,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3245293744,2022-06-12T15:00:46.000Z,,
False,und,1536000493230735361,"#CHICAGO
#USA #MUSIC #NEWS
#london #paris #denhaag #münchen

10:00

https://t.co/OiVI1bPPqj","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1518643277511426048,2022-06-12T15:00:29.000Z,,
False,fr,1536000463266533376,"📽️ Ne ratez pas les projections du film Magical DoReMi jeudi et vendredi soir en #IledeFrance !
▶️ https://t.co/A6A2l6urIZ

Au Grand Rex à #Paris et dans vos cinémas Kinepolis &amp; CGR !

#Film d' #animation japonais (""À la recherche de Magical DoReMi"").

#Japon
#cinema","{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1012806102315126784,2022-06-12T15:00:22.000Z,,
False,en,1536000462163521537,"Lowest waiting times in #DLP:
Disneyland Railroad - 0 min
Thunder Mesa Riverboat Landing - 0 min
Cars ROAD TRIP - 5 min
Le Pays des Contes de Fées - 5 min
Ratatouille: The Adventure (Single rider) - 5 min
https://t.co/4WMKwmS4lW #DLP #DLPLive #DisneylandParis #Paris","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791590844050599936,2022-06-12T15:00:22.000Z,,
False,en,1536000452663255040,"Cyrano Denn © Fuck the Tories T-shirt

https://t.co/sYGUh3WwWi

#tshirt #tshirts #skullcat #skullprint #statementtshirt #fuckthetories #paris #art #wearart #topical #cartoon
#johnsonout #toryscum #toriesout #themonkees #liverpool
#pmqs https://t.co/sITqLhoilW","{'retweet_count': 3, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",1080814601116233728,2022-06-12T15:00:20.000Z,,
False,en,1536000415245950976,If you were streaming https://t.co/gQEZOjVGLt you’d be hearing (Do You) Want Some Of This (1976) by Stuff and your ears would be filled with joy. Free internet radio playing 100 years of Jazz #jazz #music #free #listen #london #paris #cook #recipe https://t.co/M7hSNbhsk5,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1489236832634167297,2022-06-12T15:00:11.000Z,,
False,en,1536000384304566273,"The upper half of the #EiffelTower in #Paris, #France is seen from behind a building and some trees on a bright sunny day.

https://t.co/4TffPGVoZY

#BuyIntoArt #Prints #PrintsForSale #Architecture https://t.co/8bLaAiuidu","{'retweet_count': 8, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",1476340481059606531,2022-06-12T15:00:03.000Z,,
False,fr,1536000377115508737,"⏰ Il est 17h, il reste 1 heure pour aller voter dans les villes où les bureaux de vote ferment à 18h !

Dans les grandes villes - dont #Paris, #Lyon, #Marseille, #Bordeaux, #Lille, #Toulouse, #Rennes, #Strasbourg, #Nice... - les bureaux ferment à 20h.

#Législatives2022 #JeVote","{'retweet_count': 142, 'reply_count': 12, 'like_count': 233, 'quote_count': 9}",1373742902984212489,2022-06-12T15:00:02.000Z,,
False,fr,1536000303358672899,"Avec ce code ➡️ RTP801177 ⬅️ vous recevrez 10€ à dépenser sur vos achats chez Gorillas !!! Bonne réduction :)
#Gorillas #delivery #gorillasapp #parisdelivery #paris #remise #code #prune https://t.co/myusBaODIT","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",922556776502976513,2022-06-12T14:59:44.000Z,,
False,es,1536000256877514762,"Ici c'est Paris! Ya he terminado el epicVlog de este nuevo viaje ♥️🇫🇷 Espero que os guste!! Dadle amor al videito! #paris #epicvlog #travel #youtube 

https://t.co/kPwLy6RG2j","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",317448931,2022-06-12T14:59:33.000Z,,
False,en,1536000040510144512,STOP #violencespolicieres #lapolicetue #assembleedesblesses Manif #giletsjaunes #gjs4 #mariepanic #11juin 2022 #Republique no.1 #Paris + Album Photos fb ( https://t.co/QfBhQZ6tNN ) + video youtube ( https://t.co/O4eRbb43jA ) + video fb ( https://t.co/mq5lWwQQJZ ) https://t.co/kayEI989xg,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",80763859,2022-06-12T14:58:41.000Z,,
False,en,1535999891184418818,STOP #violencespolicieres #lapolicetue #assembleedesblesses Manif #giletsjaunes #gjs4 #mariepanic #11juin 2022 #Republique no.1 #Paris + Album Photos fb ( https://t.co/QfBhQZ6tNN ) + video youtube ( https://t.co/O4eRbb43jA ) + video fb ( https://t.co/mq5lWwQQJZ ) https://t.co/nWjHqz8GQ6,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",80763859,2022-06-12T14:58:06.000Z,,
False,fr,1535999722124632065,"#Paris en 1902, un temps de paix, une #France douce et élégante, un peuple, la classe, un #luxe perdu à jamais ??  Y penser avant d'aller voter...
https://t.co/jaDEEkUaj5","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",310611600,2022-06-12T14:57:25.000Z,,
False,en,1535999720178565121,A little bit of #corfu in #paris - wonderful story! https://t.co/sTETmQkRTX,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",406347054,2022-06-12T14:57:25.000Z,,
False,fr,1535999535062913024,"Idem chez moi, à #Paris. A pleurer. Ces boomers ne prennent même plus le bulletin #LR, c’est direct vers le candidat #Macron. En somme, ça vote pour conserver ses acquis et emmerder la jeunesse, les travailleurs. Les dettes, rien à foutre. C nous et nos enfants qui paierons!!! https://t.co/Q3T4iwd0rj","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1423391050404597760,2022-06-12T14:56:41.000Z,,
False,ja,1535998929971531776,"日曜日の23:50じゃなくて土曜日の22:15に聞く曲や！
#The1975 #paris #AppleMusic https://t.co/C4yjl8xF4F","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1388487447906963465,2022-06-12T14:54:17.000Z,,
False,ja,1535998854255874050,パリのディズニーランドへクリスマスに行くのが1つの夢でした⭐︎クリスマスの時期にしか見れない景色にゆっくりする暇もなかったけど。#クリスマス #disneyparis #disney #paris https://t.co/56CtZerOOb,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1196405008759046144,2022-06-12T14:53:58.000Z,,
False,fr,1535998808303276033,"Trop de cran wesh livraison vente et envoie de vos commandes via snap@zeub420fr ou direct via telegram@alpha420g com dab pour les ancien contacter vos livreurs habituels  #CalendrierLigue1UberEats #shit #bedo #lyon. #Paris #France #ViolencesFaitesAuxFemmes
#dijon #hotel https://t.co/fNErzbxyUf","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1535984020592463872,2022-06-12T14:53:48.000Z,,
False,en,1535998773855387655,OUTSID€ by Sami Aziz out on July 1st! Stay tuned! #Dahab #Dubai #Paris #Europe #Music #Album #Rap #HipHop #ComingSoon https://t.co/najHUUa5Nc,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1489264570908942338,2022-06-12T14:53:39.000Z,,
False,en,1535998720227127298,Trudeau's OWN PARTY wants him to drop federal COVID mandates — why is he still clinging to them? #cdnpoli #halifax #quebec #toronto #ndp #trudeau #winnipeg #bcpoli #edmonton #ukpoli #paris #ARREST THE TRAITOR  https://t.co/ONDmheQJnE,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1519342936634372098,2022-06-12T14:53:27.000Z,,
False,es,1535998670998478848,"Viajamos de #Mallorca a #Paris y navegamos con @RafaelNadalFC ⚓🎾

El mallorquín es un maquina en pistas; y en el agua... cuenta con su increíble catamarán #GreatWhite tras ganar su 14º #RolandGarros y 22º #GrandSlam 🛥️

⏰ 21:30h dial 77 @MovistarPlus 📌https://t.co/F8FJv3UJ0g https://t.co/1X3vctYjSu","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1364551073193730048,2022-06-12T14:53:15.000Z,,
False,fr,1535998605420597248,Tous les #cyclistes grillent les feux rouges. #paris #saccageparis #ruederivoli #rivoli https://t.co/G834KUz6Q3,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",745996297883246593,2022-06-12T14:52:59.000Z,,
False,fr,1535998360800346113,Un commentaire @Anne_Hidalgo ? 🤔 Et vous persistez à vouloir organiser les #JOParis2024 dans un tel cloaque ? #Paris outragée par votre incompétence et votre déni des réalités. https://t.co/1DrggwQjJO,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",131121996,2022-06-12T14:52:01.000Z,,
False,en,1535998341133107200,"I love the people living in rue des Filles Saint-Thomas, they are so calm. #Paris","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",794485412328800256,2022-06-12T14:51:56.000Z,,
False,en,1535997944989622272,Here’s the story of ‘Looking for the Durrells’’ #Paris adventure at @Shakespeare_Co - #LarryDurrell  spent so much time here it feels like a homecoming. The #Durrell family story continues - with a little piece of #Corfu in Paris. @HarperCollinsUK @HarperInspire @TripFiction https://t.co/dQvTxmSBZq,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 8, 'quote_count': 1}",1571403072,2022-06-12T14:50:22.000Z,,
False,en,1535997729649725441,"""Success.. Is not just a word😇♥️.""

☣️FOLLOW FOR MORE.☣️
@ReezyQuotes
@ReezyQuotes
@ReezyQuotes

#success #viral #team #europe #england #english #newyork #paris #mobile #phone #laptop #comedy #motivation #fashion #lofi #englishquotes #entertainment #song #words #place #Earth https://t.co/XPOoFW8omD","{'retweet_count': 2, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",1535841496338796545,2022-06-12T14:49:30.000Z,,
False,fr,1535997548711661568,"Pont Alexandre lll, Paris, 1923 (durant l'Exposition Internationale des arts décoratifs) and today. Thanks to @ParisAMDParis for historic image.

 #Paris #thenandnow #avantapres #voyagerdansletemps #history #histoire #vieuxparis #parisperdu #ruesdeparis #ParisJeTaime https://t.co/WyZK1f0sUq","{'retweet_count': 5, 'reply_count': 0, 'like_count': 19, 'quote_count': 0}",924764118493442048,2022-06-12T14:48:47.000Z,,
False,fr,1535997542088974338,"@FlLgar @montreal110 malheureusement transposable à #Paris 🐀🐀🐀🐀🐀🐀🐀 #saccageparis🐀🐀🐀
@LRepublicains75 @datirachida @hugoclement","{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1118121271672410112,2022-06-12T14:48:46.000Z,1206533161.0,
False,en,1535997513072889857,"Dutch Political Party 'Reject the WEF, Great Reset and their Transhumanist Agenda' #uspoli #cdnpoli #ukpoli #auspol #biden #trump #paris #ndp #trudeau #india #africa #berlin #halifax #quebec #newyork #texas #masses under violent attack!!! https://t.co/8oLDNTp3ja","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1519342936634372098,2022-06-12T14:48:39.000Z,,
False,fr,1535997378267848704,"✌Que des #bonnesvibes #EnCeMomentSur :

 ➡️ https://t.co/M4Pwl2Zpth

Jok'air - Elles ont trop joué avec mon coeur

#Paris #Radio #FêteDeLaMusique #music #FDLM2022

➡Téléchargez l'appli android : https://t.co/2wkbN4srb0 https://t.co/ZjZ6RefHB0","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",971844112575057920,2022-06-12T14:48:07.000Z,,
False,fr,1535997307178696712,"✈😍 Voltige de haut vol avec l'Equipe de Voltige de l'Armée de l'Air au Paris - Villaroche AIR LEGEND  airshow les 10-11 Septembre!
#warbirds #avgeek #airshow #spectacle #warbirds #patrouilledefrance #Paris #AggloMelunValdeSeine #MelunValdeSeine #Evaa https://t.co/woYdT0I3bx","{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",959100382055190530,2022-06-12T14:47:50.000Z,,
False,fr,1535997115113132032,Orage du 15 Juin - Eboulement à l'Angle de la rue de la Boëtie et du Faubourg Saint-Honoré à Paris 8e (Paris).  #CartePostaleAncienne #Paris 👉 https://t.co/wz5CHGQpar https://t.co/aN3mYElxLS,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",1405930262651932674,2022-06-12T14:47:04.000Z,,
False,ro,1535997109526069249,Vicepremierul Nicu Popescu s-a întâlnit la Paris cu senatori francezi: „Am mulțumit senatorilor pentru susținerea acordării statutului de țară candidat pentru Republica Moldova” https://t.co/AwGCjqkch4 #Moldova #NicuPopescu #Franta #Paris #ChristianCambon,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1505666013714698248,2022-06-12T14:47:03.000Z,,
False,und,1535996955469414401,"#JaiVotéReconquête🇨🇵🌿
#AVoté
#Législatives2022 
#ReconqueteLegislatives2022
#Paris #Circo7506
#RECONQUÊTE🇨🇵🌿
#LaDroiteDAvenir #EspritZ
#MacronDÉGAGE🖕
#MacronDestitution","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1074017694100451328,2022-06-12T14:46:26.000Z,,
False,fr,1535996945436758017,"Kees Scherer. 
Les escaliers du Sacré-Coeur de Montmartre 
1950s  #Paris https://t.co/NJBOtdUi6t","{'retweet_count': 74, 'reply_count': 2, 'like_count': 296, 'quote_count': 2}",875280010877296640,2022-06-12T14:46:23.000Z,,
False,fr,1535996868190158849,"Bedo de qualité dispo via
🍃Snap👻dar_mee22
📞Télégram:https://t.co/a5IwQCMTpu
#weed #beuh #shit  #chartres #Lelandais #verdun #Paris20 #Paris19 #psg #nice #paris10 #roubaix #cannes #Poitiers #Lyon #Yvelines #Dordogne #Paris #essonne #evreux #Montpellier #Monaco #Boulogne #Tours https://t.co/P3o5nRn1bf","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1535947379429593090,2022-06-12T14:46:05.000Z,,
False,fr,1535996858555936768,Demain je suis sur #paris qui me donne son #cul ? #salope #pute #ass #domination #chienne #suceuse #baiser #AmateurGay #amateur,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1526333146836439040,2022-06-12T14:46:03.000Z,,
False,fr,1535996855011708928,"Bedo de qualité dispo via
🍃Snap👻dar_mee22
📞Télégram:https://t.co/a5IwQCMTpu
#weed #beuh #shit  #chartres #Lelandais #verdun #Paris20 #Paris19 #psg #nice #paris10 #roubaix #cannes #Poitiers #Lyon #Yvelines #Dordogne #Paris #essonne #evreux #Montpellier #Monaco #Boulogne #Tours https://t.co/ZcuvvYy54Z","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1535947379429593090,2022-06-12T14:46:02.000Z,,
False,en,1535996701743398912,It's no longer possible to make a reservation as an annual passholder on 15-07-2022. #DLP #DLPLive #DisneylandParis #Paris,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",791590844050599936,2022-06-12T14:45:25.000Z,,
False,und,1535996652712243200,#Paris https://t.co/EWsoryzOTf,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",272581021,2022-06-12T14:45:14.000Z,,
False,fr,1535996641874006030,"Bedo de qualité dispo via
🍃Snap👻dar_mee22
📞Télégram:https://t.co/a5IwQCMTpu
#weed #beuh #shit  #chartres #Lelandais #verdun #Paris20 #Paris19 #psg #nice #paris10 #roubaix #cannes #Poitiers #Lyon #Yvelines #Dordogne #Paris #essonne #evreux #Montpellier #Monaco #Boulogne #Tours https://t.co/lfvuAPseZt","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1535947379429593090,2022-06-12T14:45:11.000Z,,
